Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"173439","CVE-2023-0512","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-23514","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-23527","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-23533","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-23538","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-23540","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-23542","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-27933","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-27935","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-27936","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-27937","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-27942","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
"173439","CVE-2023-27944","10.0","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.6.4 Multiple Vulnerabilities (HT213677)","The remote host is missing a macOS update that fixes multiple vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6.4. It is, therefore, affected by
multiple vulnerabilities:

  - A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura
    13.2.1, iOS 16.3.1 and iPadOS 16.3.1. An app may be able to execute arbitrary code with kernel
    privileges.. (CVE-2023-23514)

  - Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1225. (CVE-2023-0433)

  - Divide By Zero in GitHub repository vim/vim prior to 9.0.1247. (CVE-2023-0512)

  - The issue was addressed with improved memory handling. (CVE-2023-23540, CVE-2023-27933, CVE-2023-27953,
    CVE-2023-27958)

  - The issue was addressed with improved checks. (CVE-2023-23527, CVE-2023-27942, CVE-2023-27951,
    CVE-2023-27955)

  - Multiple validation issues were addressed with improved input sanitization. (CVE-2023-27961)

  - An out-of-bounds write issue was addressed with improved input validation. (CVE-2023-27936)

  - The issue was addressed with improved bounds checks. (CVE-2023-27935)

  - An integer overflow was addressed with improved input validation. (CVE-2023-27937)

  - An out-of-bounds read was addressed with improved bounds checking. (CVE-2023-27946)

  - A validation issue was addressed with improved input sanitization. (CVE-2023-28200)

  - An out-of-bounds read was addressed with improved input validation. (CVE-2023-27949)

  - The issue was addressed with improved authentication. (CVE-2023-28182)

  - A logic issue was addressed with improved checks. (CVE-2023-23533, CVE-2023-23538, CVE-2023-27962)

  - A logic issue was addressed with improved validation. (CVE-2023-28178)

  - The issue was addressed with additional permissions checks. (CVE-2023-27963)

  - A privacy issue was addressed with improved private data redaction for log entries. (CVE-2023-23542)

  - This issue was addressed with a new entitlement. (CVE-2023-27944)

Note that Nessus has not tested for these issues but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6.4 or later.","https://support.apple.com/en-us/HT213677","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6.4
"
